id,path,canonical,transcript,Canonical_time,Error
2510,train/dr5/mclm0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh er d aa r k s uw t ih ng g r iy z iy w ao r sh w ao dh er ao l y ih er,"[{(8, 14): 'sh'}, {(14, 17): 'iy'}, {(17, 21): 'hh'}, {(21, 24): 'ae'}, {(24, 28): 'd'}, {(26, 28): 'y'}, {(28, 30): 'uh'}, {(30, 34): 'r'}, {(34, 36): 'd'}, {(36, 40): 'aa'}, {(40, 42): 'r'}, {(42, 46): 'k'}, {(46, 49): 's'}, {(49, 54): 'uw'}, {(54, 57): 't'}, {(57, 59): 'ih'}, {(59, 62): 'n'}, {(62, 66): 'g'}, {(66, 68): 'r'}, {(68, 71): 'iy'}, {(71, 74): 's'}, {(74, 78): 'iy'}, {(78, 82): 'w'}, {(82, 87): 'ao'}, {(87, 93): 'sh'}, {(94, 97): 'w'}, {(97, 100): 'ao'}, {(100, 104): 't'}, {(104, 107): 'er'}, {(107, 111): 'ao'}, {(111, 114): 'l'}, {(114, 118): 'y'}, {(118, 121): 'ih'}, {(121, 125): 'r'}]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
2511,train/dr5/mclm0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy dh ih k eh r ih ah n ow l ih r eh g l ay k dh ae,"[{(11, 14): 'd'}, {(14, 14): 'ow'}, {(14, 17): 'n'}, {(17, 18): 't'}, {(18, 23): 'ae'}, {(23, 28): 's'}, {(28, 33): 'k'}, {(33, 34): 'm'}, {(34, 36): 'iy'}, {(36, 37): 't'}, {(37, 40): 'uw'}, {(40, 42): 'k'}, {(42, 46): 'ae'}, {(46, 50): 'r'}, {(50, 54): 'iy'}, {(54, 56): 'ae'}, {(56, 57): 'n'}, {(57, 61): 'oy'}, {(61, 67): 'l'}, {(67, 70): 'iy'}, {(70, 75): 'r'}, {(75, 81): 'ae'}, {(81, 86): 'g'}, {(86, 90): 'l'}, {(90, 93): 'ay'}, {(93, 95): 'k'}, {(95, 101): 'dh'}, {(101, 108): 'ae'}, {(108, 113): 't'}]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
2512,train/dr5/mclm0/sx376,w ih m ah n m ey n eh v er b ih k ah m k ah m p l iy t l iy iy k w l t uw m eh n,w ih m ih n m ey n eh v er b ih k ah ng k ah m p l iy l iy k w l t ah m eh n,"[{(10, 11): 'w'}, {(11, 14): 'ih'}, {(14, 16): 'm'}, {(16, 17): 'ah'}, {(17, 18): 'n'}, {(18, 23): 'm'}, {(23, 27): 'ey'}, {(27, 29): 'n'}, {(29, 33): 'eh'}, {(33, 35): 'v'}, {(35, 39): 'er'}, {(39, 41): 'b'}, {(41, 45): 'ih'}, {(45, 47): 'k'}, {(47, 50): 'ah'}, {(50, 54): 'm'}, {(54, 56): 'k'}, {(56, 59): 'ah'}, {(59, 62): 'm'}, {(62, 66): 'p'}, {(66, 68): 'l'}, {(68, 71): 'iy'}, {(71, 74): 't'}, {(74, 78): 'l'}, {(78, 81): 'iy'}, {(81, 82): 'iy'}, {(82, 84): 'k'}, {(84, 86): 'w'}, {(86, 88): 'l'}, {(88, 92): 't'}, {(92, 94): 'uw'}, {(94, 99): 'm'}, {(99, 105): 'eh'}, {(105, 110): 'n'}]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
2513,train/dr5/mclm0/sx106,ah hh y uw jh t ae p ah s t r iy hh ah ng ih n hh er hh ao l w ey,eh hh y uw jh t ae p ih sh t r ih hh ah ng ih n er hh ah l w ey,"[{(8, 13): 'ah'}, {(13, 17): 'hh'}, {(17, 23): 'y'}, {(23, 28): 'uw'}, {(28, 32): 'jh'}, {(32, 34): 't'}, {(34, 37): 'ae'}, {(37, 40): 'p'}, {(40, 43): 'ah'}, {(43, 46): 's'}, {(46, 50): 't'}, {(50, 54): 'r'}, {(54, 56): 'iy'}, {(56, 59): 'hh'}, {(59, 62): 'ah'}, {(62, 67): 'ng'}, {(67, 68): 'ih'}, {(68, 68): 'n'}, {(68, 71): 'hh'}, {(71, 73): 'er'}, {(73, 79): 'hh'}, {(79, 83): 'ao'}, {(83, 88): 'l'}, {(88, 93): 'w'}, {(93, 97): 'ey'}]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]"
2514,train/dr5/mclm0/sx286,ih n eh v r iy m ey jh er ao l ow v er l iy f t r ae f ih k s ah m t ay m z g eh t s b ae k t ah p,ih n eh v r ih m ey jh er k l ow v er l iy f t r ae f ih k s ah m t ay m z g eh s b ae t ah p,"[{(7, 10): 'ih'}, {(10, 13): 'n'}, {(13, 16): 'eh'}, {(16, 18): 'v'}, {(18, 21): 'r'}, {(21, 24): 'iy'}, {(24, 28): 'm'}, {(28, 33): 'ey'}, {(33, 35): 'jh'}, {(35, 40): 'er'}, {(40, 43): 'ao'}, {(43, 47): 'l'}, {(47, 52): 'ow'}, {(52, 56): 'v'}, {(56, 59): 'er'}, {(59, 64): 'l'}, {(64, 68): 'iy'}, {(68, 71): 'f'}, {(71, 74): 't'}, {(74, 77): 'r'}, {(77, 80): 'ae'}, {(80, 82): 'f'}, {(82, 85): 'ih'}, {(85, 88): 'k'}, {(88, 92): 's'}, {(92, 95): 'ah'}, {(95, 98): 'm'}, {(98, 103): 't'}, {(103, 106): 'ay'}, {(106, 110): 'm'}, {(110, 112): 'z'}, {(112, 115): 'g'}, {(115, 118): 'eh'}, {(118, 121): 't'}, {(121, 124): 's'}, {(124, 130): 'b'}, {(130, 134): 'ae'}, {(134, 138): 'k'}, {(138, 142): 't'}, {(142, 150): 'ah'}, {(150, 158): 'p'}]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]"
2515,train/dr5/mclm0/sx16,ah r ow l ah v w ay er l ey n ih r dh ah w ao l,ey r ow l l v w ay er l ey n ih er dh ah w ao l,"[{(5, 10): 'ah'}, {(10, 14): 'r'}, {(14, 17): 'ow'}, {(17, 21): 'l'}, {(21, 23): 'ah'}, {(23, 27): 'v'}, {(27, 29): 'w'}, {(29, 34): 'ay'}, {(34, 36): 'er'}, {(36, 40): 'l'}, {(40, 46): 'ey'}, {(46, 48): 'n'}, {(48, 53): 'ih'}, {(53, 56): 'r'}, {(56, 58): 'dh'}, {(58, 61): 'ah'}, {(61, 67): 'w'}, {(67, 72): 'ao'}, {(72, 79): 'l'}]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
2516,train/dr5/mclm0/sx196,hh aw d uw oy s t er z m ey k p er l z,hh aw d uw ao r sh ch er zh m ey p er l d z,"[{(7, 11): 'hh'}, {(11, 16): 'aw'}, {(16, 18): 'd'}, {(18, 21): 'uw'}, {(26, 29): 'oy'}, {(29, 33): 's'}, {(33, 36): 't'}, {(36, 40): 'er'}, {(40, 43): 'z'}, {(46, 49): 'm'}, {(49, 54): 'ey'}, {(54, 57): 'k'}, {(57, 62): 'p'}, {(62, 68): 'er'}, {(68, 73): 'l'}, {(73, 79): 'z'}]","[1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]"
2517,train/dr5/mclm0/si826,k ao sh ih n k ah n t ih n y uw ah s ah d m ih n ih s t r ey sh ih n ih z n aa t r eh k ah m eh n d ih d f ao r l ae k t ey t ih ng k aw z,k ao sh n k n t ih n y uw s ih m ih n ah sh t r ey sh n ih z n aa r eh k m eh n d ih f ah l ae t ey dh ng k aw z,"[{(7, 10): 'k'}, {(10, 14): 'ao'}, {(14, 17): 'sh'}, {(17, 21): 'ih'}, {(21, 26): 'n'}, {(26, 28): 'k'}, {(28, 29): 'ah'}, {(29, 33): 'n'}, {(33, 34): 't'}, {(34, 36): 'ih'}, {(36, 39): 'n'}, {(39, 41): 'y'}, {(41, 43): 'uw'}, {(43, 46): 'ah'}, {(46, 48): 's'}, {(48, 52): 'ah'}, {(52, 54): 'd'}, {(54, 56): 'm'}, {(56, 59): 'ih'}, {(59, 61): 'n'}, {(61, 65): 'ih'}, {(65, 68): 's'}, {(68, 69): 't'}, {(69, 72): 'r'}, {(72, 75): 'ey'}, {(75, 78): 'sh'}, {(78, 81): 'ih'}, {(81, 83): 'n'}, {(83, 85): 'ih'}, {(85, 88): 'z'}, {(90, 93): 'n'}, {(93, 95): 'aa'}, {(95, 97): 't'}, {(97, 100): 'r'}, {(100, 103): 'eh'}, {(103, 105): 'k'}, {(105, 107): 'ah'}, {(107, 109): 'm'}, {(109, 112): 'eh'}, {(112, 113): 'n'}, {(113, 115): 'd'}, {(115, 117): 'ih'}, {(117, 120): 'd'}, {(120, 122): 'f'}, {(122, 124): 'ao'}, {(124, 128): 'r'}, {(128, 131): 'l'}, {(131, 133): 'ae'}, {(133, 136): 'k'}, {(136, 138): 't'}, {(138, 141): 'ey'}, {(141, 144): 't'}, {(144, 147): 'ih'}, {(147, 150): 'ng'}, {(150, 158): 'k'}, {(158, 165): 'aw'}, {(165, 172): 'z'}]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]"
2518,train/dr5/mclm0/si1456,dh iy z ae r ao r g ae s b ah b l z m ey k hh ay l iy f ah ng k sh ih n l th er m l b ae r iy er z,dh iy z eh er er g ae sh b ah b ah sh m ey k hh ay l ih f ah ng sh n l th er m l b eh r ih er z,"[{(5, 8): 'dh'}, {(8, 10): 'iy'}, {(10, 13): 'z'}, {(13, 17): 'ae'}, {(17, 20): 'r'}, {(20, 23): 'ao'}, {(23, 26): 'r'}, {(26, 30): 'g'}, {(30, 35): 'ae'}, {(35, 40): 's'}, {(40, 43): 'b'}, {(43, 46): 'ah'}, {(46, 49): 'b'}, {(49, 53): 'l'}, {(53, 56): 'z'}, {(57, 60): 'm'}, {(60, 64): 'ey'}, {(64, 66): 'k'}, {(66, 69): 'hh'}, {(69, 72): 'ay'}, {(72, 77): 'l'}, {(77, 80): 'iy'}, {(80, 82): 'f'}, {(82, 85): 'ah'}, {(85, 88): 'ng'}, {(88, 92): 'k'}, {(92, 93): 'sh'}, {(93, 96): 'ih'}, {(96, 99): 'n'}, {(99, 103): 'l'}, {(103, 106): 'th'}, {(106, 110): 'er'}, {(110, 113): 'm'}, {(113, 116): 'l'}, {(116, 121): 'b'}, {(121, 126): 'ae'}, {(126, 132): 'r'}, {(132, 136): 'iy'}, {(136, 140): 'er'}, {(140, 145): 'z'}]","[1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]"
2519,train/dr5/mclm0/si2086,ae b s ah l uw sh ih n f ao r hh ih z l ay,ae b s l uw sh n f ao r hh ih z l ay hh,"[{(56, 58): 'ae'}, {(58, 62): 'b'}, {(62, 66): 's'}, {(66, 68): 'ah'}, {(68, 71): 'l'}, {(71, 74): 'uw'}, {(74, 78): 'sh'}, {(78, 81): 'ih'}, {(81, 83): 'n'}, {(83, 86): 'f'}, {(86, 90): 'ao'}, {(90, 93): 'r'}, {(93, 94): 'hh'}, {(94, 97): 'ih'}, {(97, 99): 'z'}, {(99, 108): 'l'}, {(108, 115): 'ay'}]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2520,train/dr8/fclt0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw dh ih ng g r iy z iy w aa sh w ao dh er ao l y ih er,"[{(7, 13): 'sh'}, {(13, 17): 'iy'}, {(17, 21): 'hh'}, {(21, 24): 'ae'}, {(24, 28): 'd'}, {(27, 28): 'y'}, {(28, 30): 'uh'}, {(30, 33): 'r'}, {(33, 36): 'd'}, {(36, 40): 'aa'}, {(40, 43): 'r'}, {(43, 47): 'k'}, {(47, 54): 's'}, {(54, 59): 'uw'}, {(59, 66): 't'}, {(66, 68): 'ih'}, {(68, 71): 'n'}, {(71, 75): 'g'}, {(75, 79): 'r'}, {(79, 82): 'iy'}, {(82, 86): 's'}, {(86, 90): 'iy'}, {(90, 96): 'w'}, {(96, 104): 'ao'}, {(104, 110): 'sh'}, {(112, 115): 'w'}, {(115, 118): 'ao'}, {(118, 121): 't'}, {(121, 124): 'er'}, {(130, 135): 'ao'}, {(135, 139): 'l'}, {(139, 145): 'y'}, {(145, 150): 'ih'}, {(150, 157): 'r'}]","[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
2521,train/dr8/fclt0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,t ow n ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay k dh ae,"[{(7, 8): 'd'}, {(8, 10): 'ow'}, {(10, 13): 'n'}, {(13, 16): 't'}, {(16, 20): 'ae'}, {(20, 23): 's'}, {(23, 28): 'k'}, {(28, 33): 'm'}, {(33, 36): 'iy'}, {(36, 39): 't'}, {(39, 40): 'uw'}, {(40, 45): 'k'}, {(45, 49): 'ae'}, {(49, 54): 'r'}, {(54, 57): 'iy'}, {(57, 59): 'ae'}, {(59, 61): 'n'}, {(61, 67): 'oy'}, {(67, 71): 'l'}, {(71, 75): 'iy'}, {(75, 81): 'r'}, {(81, 86): 'ae'}, {(86, 92): 'g'}, {(92, 94): 'l'}, {(94, 98): 'ay'}, {(98, 101): 'k'}, {(101, 108): 'dh'}, {(108, 114): 'ae'}, {(114, 120): 't'}]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
2522,train/dr8/fclt0/sx358,jh ao r jh s eh l d ah m w aa ch ih z d ey t ay m m uw v iy z,jh ao r jh s eh l d ah m w aa ch ih z d ey t ay m uw v ih s,"[{(13, 17): 'jh'}, {(17, 20): 'ao'}, {(20, 24): 'r'}, {(24, 28): 'jh'}, {(28, 33): 's'}, {(33, 36): 'eh'}, {(36, 40): 'l'}, {(40, 43): 'd'}, {(43, 46): 'ah'}, {(46, 50): 'm'}, {(50, 55): 'w'}, {(55, 57): 'aa'}, {(57, 61): 'ch'}, {(61, 65): 'ih'}, {(65, 68): 'z'}, {(68, 73): 'd'}, {(73, 79): 'ey'}, {(79, 84): 't'}, {(84, 90): 'ay'}, {(90, 94): 'm'}, {(88, 94): 'm'}, {(94, 100): 'uw'}, {(100, 107): 'v'}, {(107, 113): 'iy'}, {(113, 119): 'z'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]"
2523,train/dr8/fclt0/sx88,f l ay ih ng s t ae n d b ay k ae n b iy p r ae k t ih k l ih f y uw w ao n t t uw s ey v m ah n iy,f l ay ih ng s t ae m b ay k ae n b iy p r ae t ih k ah l ah f y uw w ah n ah s ey v m ah n ih,"[{(7, 10): 'f'}, {(10, 14): 'l'}, {(14, 17): 'ay'}, {(17, 20): 'ih'}, {(20, 24): 'ng'}, {(24, 28): 's'}, {(28, 32): 't'}, {(32, 34): 'ae'}, {(34, 39): 'n'}, {(39, 41): 'd'}, {(41, 46): 'b'}, {(46, 48): 'ay'}, {(48, 54): 'k'}, {(54, 58): 'ae'}, {(58, 64): 'n'}, {(64, 67): 'b'}, {(67, 68): 'iy'}, {(68, 71): 'p'}, {(71, 74): 'r'}, {(74, 79): 'ae'}, {(79, 81): 'k'}, {(81, 84): 't'}, {(84, 87): 'ih'}, {(87, 92): 'k'}, {(92, 94): 'l'}, {(94, 97): 'ih'}, {(97, 100): 'f'}, {(100, 103): 'y'}, {(103, 104): 'uw'}, {(104, 106): 'w'}, {(106, 107): 'ao'}, {(107, 109): 'n'}, {(109, 110): 't'}, {(110, 112): 't'}, {(112, 112): 'uw'}, {(112, 117): 's'}, {(117, 121): 'ey'}, {(121, 126): 'v'}, {(130, 134): 'm'}, {(134, 137): 'ah'}, {(137, 139): 'n'}, {(139, 143): 'iy'}]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
2524,train/dr8/fclt0/sx268,dh ah jh ao aa p er ey t s b ay y uw z ih ng ae n t ae g ah n ih s t ih k m ah s l z,dh ih jh ao aa p er ey t s b ay y uw z ih ng ae n t ae ih n ih s t ih m ah s l s,"[{(5, 8): 'dh'}, {(8, 10): 'ah'}, {(10, 17): 'jh'}, {(17, 26): 'ao'}, {(28, 33): 'aa'}, {(33, 36): 'p'}, {(36, 40): 'er'}, {(40, 45): 'ey'}, {(45, 48): 't'}, {(48, 53): 's'}, {(53, 56): 'b'}, {(56, 61): 'ay'}, {(61, 65): 'y'}, {(65, 68): 'uw'}, {(68, 71): 'z'}, {(71, 74): 'ih'}, {(74, 78): 'ng'}, {(78, 81): 'ae'}, {(81, 84): 'n'}, {(84, 88): 't'}, {(88, 93): 'ae'}, {(93, 96): 'g'}, {(96, 99): 'ah'}, {(99, 104): 'n'}, {(104, 108): 'ih'}, {(108, 112): 's'}, {(112, 114): 't'}, {(114, 118): 'ih'}, {(118, 122): 'k'}, {(122, 129): 'm'}, {(129, 135): 'ah'}, {(135, 140): 's'}, {(140, 146): 'l'}, {(146, 152): 'z'}]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
2525,train/dr8/fclt0/sx448,s f ih r ih k l g ih f t s aa r d ih f ih k ah l t t uw r ae p,s f ih r er k l g ih f s er d ih f ah k ah l t er r ae p,"[{(8, 11): 's'}, {(11, 16): 'f'}, {(16, 20): 'ih'}, {(20, 23): 'r'}, {(23, 28): 'ih'}, {(28, 33): 'k'}, {(33, 36): 'l'}, {(36, 40): 'g'}, {(40, 46): 'ih'}, {(46, 49): 'f'}, {(49, 55): 't'}, {(55, 58): 's'}, {(58, 61): 'aa'}, {(61, 64): 'r'}, {(64, 68): 'd'}, {(68, 70): 'ih'}, {(70, 74): 'f'}, {(74, 78): 'ih'}, {(78, 81): 'k'}, {(81, 84): 'ah'}, {(84, 87): 'l'}, {(87, 92): 't'}, {(92, 93): 't'}, {(93, 96): 'uw'}, {(96, 104): 'r'}, {(104, 111): 'ae'}, {(111, 117): 'p'}]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]"
2526,train/dr8/fclt0/sx178,sh iy ih n k er ih jh d hh er ch ih l d r ah n t uw m ey k dh ae r ow n hh ae l ow iy n k aa s t uw m z,sh iy ih ng k er ih jh d hh er ch ih l ah n t ah m ey dh er ow n hh ae l ah w ih ng k aa s t uw m z,"[{(5, 13): 'sh'}, {(13, 18): 'iy'}, {(18, 23): 'ih'}, {(23, 27): 'n'}, {(27, 29): 'k'}, {(29, 34): 'er'}, {(34, 37): 'ih'}, {(37, 41): 'jh'}, {(41, 45): 'd'}, {(45, 46): 'hh'}, {(46, 48): 'er'}, {(48, 52): 'ch'}, {(52, 54): 'ih'}, {(54, 56): 'l'}, {(56, 58): 'd'}, {(58, 61): 'r'}, {(61, 64): 'ah'}, {(64, 67): 'n'}, {(67, 68): 't'}, {(68, 71): 'uw'}, {(71, 74): 'm'}, {(74, 79): 'ey'}, {(79, 81): 'k'}, {(81, 83): 'dh'}, {(83, 85): 'ae'}, {(85, 87): 'r'}, {(87, 92): 'ow'}, {(92, 96): 'n'}, {(96, 99): 'hh'}, {(99, 104): 'ae'}, {(104, 108): 'l'}, {(108, 111): 'ow'}, {(111, 114): 'iy'}, {(114, 118): 'n'}, {(118, 123): 'k'}, {(123, 130): 'aa'}, {(130, 135): 's'}, {(135, 140): 't'}, {(140, 145): 'uw'}, {(145, 151): 'm'}, {(151, 157): 'z'}]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
2527,train/dr8/fclt0/si808,ah s ay t m ey ao l s ow b iy ah t r ae k t ih v jh ah s t th r uw dh ah b y uw t iy ah v ih t s t r iy z ae n d sh r ah b z,ah s ay m ey aa l s uh b iy ih t r ae t ih v jh uh s th r uw dh ih b y uw dh iy ih v ih s t r iy z n sh r ah b s,"[{(7, 10): 'ah'}, {(10, 17): 's'}, {(17, 23): 'ay'}, {(23, 29): 't'}, {(29, 34): 'm'}, {(34, 39): 'ey'}, {(39, 43): 'ao'}, {(43, 47): 'l'}, {(47, 53): 's'}, {(53, 56): 'ow'}, {(56, 60): 'b'}, {(60, 64): 'iy'}, {(64, 68): 'ah'}, {(68, 70): 't'}, {(70, 74): 'r'}, {(74, 79): 'ae'}, {(79, 81): 'k'}, {(81, 85): 't'}, {(85, 90): 'ih'}, {(90, 93): 'v'}, {(93, 95): 'jh'}, {(95, 98): 'ah'}, {(98, 101): 's'}, {(101, 105): 't'}, {(105, 107): 'th'}, {(107, 110): 'r'}, {(110, 112): 'uw'}, {(112, 115): 'dh'}, {(115, 118): 'ah'}, {(118, 122): 'b'}, {(122, 126): 'y'}, {(126, 131): 'uw'}, {(131, 134): 't'}, {(134, 137): 'iy'}, {(137, 140): 'ah'}, {(140, 143): 'v'}, {(143, 146): 'ih'}, {(146, 150): 't'}, {(150, 154): 's'}, {(154, 159): 't'}, {(159, 163): 'r'}, {(163, 169): 'iy'}, {(169, 174): 'z'}, {(174, 176): 'ae'}, {(176, 177): 'n'}, {(177, 180): 'd'}, {(180, 187): 'sh'}, {(187, 193): 'r'}, {(193, 200): 'ah'}, {(200, 208): 'b'}, {(208, 214): 'z'}]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]"
2528,train/dr8/fclt0/si1438,dh iy z ao l w ey z k ah n t ey n m ah t ae l ih k ih n k l uw zh ih n z,dh iy z ao l w ih z k ih n t ey n m ih t ae l ih k ih ng k l ow zh ih n z,"[{(7, 10): 'dh'}, {(10, 14): 'iy'}, {(14, 17): 'z'}, {(17, 21): 'ao'}, {(21, 26): 'l'}, {(26, 28): 'w'}, {(28, 33): 'ey'}, {(33, 36): 'z'}, {(36, 40): 'k'}, {(40, 45): 'ah'}, {(45, 47): 'n'}, {(47, 52): 't'}, {(52, 56): 'ey'}, {(56, 59): 'n'}, {(59, 64): 'm'}, {(64, 68): 'ah'}, {(68, 71): 't'}, {(71, 75): 'ae'}, {(75, 80): 'l'}, {(80, 82): 'ih'}, {(82, 86): 'k'}, {(86, 92): 'ih'}, {(92, 95): 'n'}, {(95, 100): 'k'}, {(100, 105): 'l'}, {(105, 110): 'uw'}, {(110, 114): 'zh'}, {(114, 118): 'ih'}, {(118, 123): 'n'}, {(123, 128): 'z'}]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]"
2529,train/dr8/fclt0/si2068,w iy d ow n t n ow dh ih s g ay,w iy d ow n ow dh ih s g ay,"[{(5, 8): 'w'}, {(8, 13): 'iy'}, {(13, 16): 'd'}, {(16, 17): 'ow'}, {(17, 20): 'n'}, {(20, 23): 't'}, {(20, 26): 'n'}, {(26, 30): 'ow'}, {(30, 34): 'dh'}, {(34, 39): 'ih'}, {(39, 42): 's'}, {(42, 49): 'g'}, {(49, 57): 'ay'}]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
2530,test/dr5/mcmb0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh er d aa r k s uw dh ih ng g r iy z iy w ao sh w ao dh er ao l y ih er,"[{(5, 10): 'sh'}, {(10, 14): 'iy'}, {(14, 20): 'hh'}, {(20, 24): 'ae'}, {(24, 29): 'd'}, {(27, 28): 'y'}, {(28, 30): 'uh'}, {(30, 33): 'r'}, {(33, 36): 'd'}, {(36, 40): 'aa'}, {(40, 45): 'r'}, {(45, 48): 'k'}, {(48, 52): 's'}, {(52, 56): 'uw'}, {(56, 58): 't'}, {(58, 61): 'ih'}, {(61, 64): 'n'}, {(64, 68): 'g'}, {(68, 71): 'r'}, {(71, 75): 'iy'}, {(75, 80): 's'}, {(80, 83): 'iy'}, {(83, 91): 'w'}, {(91, 96): 'ao'}, {(96, 104): 'sh'}, {(105, 109): 'w'}, {(109, 112): 'ao'}, {(112, 116): 't'}, {(116, 119): 'er'}, {(121, 133): 'ao'}, {(133, 142): 'l'}, {(142, 148): 'y'}, {(148, 155): 'ih'}, {(155, 162): 'r'}]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
2531,test/dr5/mcmb0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k ih r iy ih n ao l iy r ae g l ay dh ae t,"[{(5, 7): 'd'}, {(7, 8): 'ow'}, {(8, 10): 'n'}, {(10, 11): 't'}, {(11, 16): 'ae'}, {(16, 20): 's'}, {(20, 23): 'k'}, {(23, 26): 'm'}, {(26, 27): 'iy'}, {(27, 29): 't'}, {(29, 32): 'uw'}, {(32, 37): 'k'}, {(37, 42): 'ae'}, {(42, 47): 'r'}, {(47, 53): 'iy'}, {(53, 56): 'ae'}, {(56, 57): 'n'}, {(57, 62): 'oy'}, {(62, 67): 'l'}, {(67, 71): 'iy'}, {(71, 78): 'r'}, {(78, 83): 'ae'}, {(83, 88): 'g'}, {(88, 93): 'l'}, {(93, 96): 'ay'}, {(96, 99): 'k'}, {(99, 106): 'dh'}, {(106, 112): 'ae'}, {(112, 117): 't'}]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
