id,path,canonical,transcript
LXT_Nam_6_S0008_42,audio_data/train/LXT_Nam_6_S0008_42.wav,ɓ aː-4 kz t͡ɕ ɔ-4 t ɨ-4 kz m i-1 ŋ̟z t əː-5 pz t͡ɕ ɔ-0 m o-5 tz k aː-4 iz,ɓ aː-4 kz t͡ɕ ɔ-4 t ɨ-4 kz m i-1 ŋ̟z t əː-5 pz t͡ɕ ɔ-0 m o-5 tz k aː-4 iz
VTA_Nam_6_S0002_13,audio_data/train/VTA_Nam_6_S0002_13.wav,tʰ ɔ-3 ɓ ɛ-2 nz l ɛ-2 nz,tʰ ɔ-3 ɓ ɛ-2 nz l ɛ-2 nz
HYT_Nu_6_S0005_60,audio_data/train/HYT_Nu_6_S0005_60.wav,t͡ɕ aː-0 ŋz əː-0 iz k ə-5 uz ɗ aː-2 ɗ ɨə-5 kz ɗ i-0 ɓ iə-3 nz t͡ɕ ɨə-0,t͡ɕ aː-0 ŋz əː-0 iz k ə-5 uz ɗ aː-2 ɗ ɨə-5 kz ɗ i-0 ɓ iə-3 nz t͡ɕ ɨə-0
PTT_7_NU_S0041_107,audio_data/train/PTT_7_NU_S0041_107.wav,ɲ aː-0 iz m aː-2 iz ɲ aː-0 iz h w aː-1 iz,ɲ aː-0 iz m aː-2 iz ɲ aː-0 iz h w aː-1 iz
NTN_7_NU_S0042_42,audio_data/train/NTN_7_NU_S0042_42.wav,v aː-1 k aː-3 k o-0 h iə-5 uz t͡ɕ ɨə-3 ŋz k u-2 ŋmz s w o-4 ŋmz t ə-5 nz n əː-0 iz ɗ ɔ-4 nz ɓ ɔ-5 nz m i-1 ŋ̟z,v aː-1 k aː-3 k o-0 h iə-5 uz t͡ɕ ɨə-3 ŋz k u-2 ŋmz s w o-4 ŋmz t ə-5 nz n əː-0 iz ɗ ɔ-4 nz ɓ ɔ-5 nz m i-1 ŋ̟z
NMA_7_NU_S0002_241,audio_data/train/NMA_7_NU_S0002_241.wav,t͡ɕ ə-1 nz k w o-4 kpz t w aː-3 nz v o-0 k u-1 ŋmz k a-0 mz z ə-5 nz,t͡ɕ ə-1 nz k w o-4 kpz t w aː-3 nz v o-0 k u-1 ŋmz k a-0 mz z ə-5 nz
CNBA_Nu_6_S0003_130,audio_data/train/CNBA_Nu_6_S0003_130.wav,s a-0 uz ɗ ɔ-4 n ɔ-4 ɣ a-5 pz ɲ ɨ-2 ŋz k ɔ-0 nz ɣ i-1,s a-0 uz ɗ ɔ-4 l ɔ-4 ɣ a-5 pz ɲ ɨ-2 ŋz k ɔ-0 nz ɣ i-1
PTT_7_NU_S0041_151,audio_data/train/PTT_7_NU_S0041_151.wav,t əː-4 k u-2 ŋmz tʰ i-4 k̟z m uə-1 h ɛ-1,t əː-4 k u-2 ŋmz tʰ i-4 k̟z m uə-1 h ɛ-1
LXT_Nam_6_S0008_70,audio_data/train/LXT_Nam_6_S0008_70.wav,s ɔ-4 iz v aː-1 z e-0,s ɔ-4 iz v aː-1 z e-0
NHM_7_NU_S0006_174,audio_data/train/NHM_7_NU_S0006_174.wav,ɓ e-5 h aː-5 ɗ aː-4 ŋz k i-4 ŋ̟z t͡ɕ u-3 ɲ ə-0 nz s i-0 nz ɣ ɨ-3 iz t əː-4 iz ŋ aː-1 iz t͡ɕ aː-1 uz m ɨ-1 ŋz m ɔ-4 nz k w aː-1 ɓ iə-4 uz,ɓ e-5 h aː-5 ɗ aː-4 ŋz k i-4 ŋ̟z t͡ɕ u-3 ɲ ə-0 nz s i-0 nz ɣ ɨ-3 iz t əː-4 iz ŋ aː-1 iz t͡ɕ aː-1 uz m ɨ-1 ŋz m ɔ-4 nz k w aː-1 ɓ iə-4 uz
TTD_7_NAM_S0001_70,audio_data/train/TTD_7_NAM_S0001_70.wav,m o-2 iz n a-0 mz ɓ o-1 k ə-0 uz ɗ ɛ-3 ɲ iə-1 uz l ɨə-4 m o-2 iz l ɨə-4 h aː-0 iz t͡ɕ ɨ-4 ŋz,m o-2 iz l a-0 mz ɓ o-1 k ə-0 uz ɗ ɛ-3 ɲ iə-1 uz l ɨə-4 m o-2 iz l ɨə-4 h aː-0 iz t͡ɕ ɨ-4 ŋz
LXT_Nam_6_S0008_10,audio_data/train/LXT_Nam_6_S0008_10.wav,t͡ɕ u-4 z aː-0 l e-5 ŋ̟z t͡ɕ ɔ-0 ɣ aː-1 m aː-4 iz m əː-0,t͡ɕ u-4 z aː-0 l e-5 ŋ̟z t͡ɕ ɔ-0 ɣ aː-1 m aː-4 iz m əː-0
GQM_Nam_6_S0006_93,audio_data/train/GQM_Nam_6_S0006_93.wav,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 mz ɣ i-1 ɗ e-3 z ə-0 nz ɗ i-0 ɓ iə-3 nz h e-4 tz ɓ w o-1 nz,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 mz ɣ i-1 ɗ e-3 z ə-2 nz ɗ i-0 ɓ iə-3 nz h e-4 tz ɓ w o-1 nz
THA_7_NU_S0043_56,audio_data/train/THA_7_NU_S0043_56.wav,s ɨ-5 l w iə-5 nz t ə-5 pz k iə-0 nz t͡ɕ i-1 k uə-3 tʰ ə-1 iz ŋ w iə-2 nz ŋ ɔ-5 kpz k i-4 ɗ e-3 ɗ aː-5 tz ɗ ɨə-5 kz ɗ iə-1 uz m i-1 ŋ̟z m ɔ-0 ŋmz ɨə-4 kz,s ɨ-5 l w iə-5 nz t ə-5 pz k iə-0 nz t͡ɕ i-1 k uə-3 tʰ ə-1 iz ŋ w iə-2 nz ŋ ɔ-5 kpz k i-4 ɗ e-3 ɗ aː-5 tz ɗ ɨə-5 kz ɗ iə-1 uz m i-1 ŋ̟z m ɔ-0 ŋmz ɨə-4 kz
NMA_7_NU_S0002_233,audio_data/train/NMA_7_NU_S0002_233.wav,v i-5 v uə-0 ɗ ə-1 uz t iə-0 nz l ə-5 pz z aː-0 n ɨə-4 kz t aː-0 l aː-1 aː-0 iz,v i-5 v uə-0 ɗ ə-1 uz t iə-0 nz l ə-5 pz z aː-0 n ɨə-4 kz t aː-0 l aː-1 aː-0 iz
NMA_7_NU_S0002_53,audio_data/train/NMA_7_NU_S0002_53.wav,z ɨ-1 ŋz l aː-1 k ə-0 iz s u-4 mz s i-4 tz,z ɨ-1 ŋz l aː-1 k ə-0 iz s u-4 mz s i-4 tz
DNK_7_NU_S0048_296,audio_data/train/DNK_7_NU_S0048_296.wav,ɓ e-0 ɗ o-4 iz v əː-4 iz h w aː-4,ɓ e-0 ɗ o-4 iz v əː-4 iz h w aː-4
NHM_7_NU_S0006_111,audio_data/train/NHM_7_NU_S0006_111.wav,n a-0 mz ə-4 iz l uə-4 t o-4 tz k w aː-4 ɓ o-0 ŋmz n aː-1 uz k u-2 ŋmz k u-2 ŋmz ɓ o-0 ŋmz n aː-1 uz ɓ o-0 ŋmz n ə-4 iz k u-2 ŋmz m ə-3 iz ɗ e-1 uz n a-5 ŋz t͡ɕ i-2 uz,n a-0 mz ə-4 iz l uə-4 t o-4 tz k w aː-4 ɓ o-0 ŋmz n aː-1 uz k u-2 ŋmz k u-2 ŋmz ɓ o-0 ŋmz n aː-1 uz ɓ o-0 ŋmz n ə-4 iz k u-2 ŋmz m ə-3 iz ɗ e-1 uz n a-5 ŋz t͡ɕ i-2 uz
THA_Nu_6_S00042_117,audio_data/train/THA_Nu_6_S00042_117.wav,t əː-4 ɗ ɨə-5 kz s ɛ-0 mz t͡ɕ e-0 nz t i-0 v i-0 z o-1 iz,t əː-4 ɗ ɨə-5 kz s ɛ-0 mz t͡ɕ e-0 nz t i-0 v i-0 z o-1 iz
DNK_7_NU_S0048_187,audio_data/train/DNK_7_NU_S0048_187.wav,tʰ i-1 z aː-0 s əː-0 nz k aː-0 ɗ aː-2 ɓ i-5 ɲ o-4 tz t͡ɕ ɔ-0 ŋmz l o-1 ŋmz,tʰ i-1 z aː-0 s əː-0 nz k aː-0 ɗ aː-2 ɓ i-5 ɲ o-4 tz t͡ɕ ɔ-0 ŋmz l o-1 ŋmz
DNK_7_NU_S0048_76,audio_data/train/DNK_7_NU_S0048_76.wav,v i-0 v u-0 v i-0 v u-4 tz t ɨ-1 t͡ɕ e-0 nz t͡ɕ əː-1 iz s eaː-0 ŋ̟z tʰ a-3 mz,v i-0 v u-0 v i-0 v u-4 tz t ɨ-1 t͡ɕ e-0 nz t͡ɕ əː-1 iz s eaː-0 ŋ̟z tʰ aː-3 mz
TPA_Nu_6_S0009_168,audio_data/train/TPA_Nu_6_S0009_168.wav,t͡ɕ u-4 ŋmz t o-0 iz h ɨə-4 v iə-4 tz tʰ ɨ-0 t͡ɕ ɔ-0 tʰ ə-1 iz ɗ e-3 tʰ ə-1 iz x o-0 ŋmz tʰ ə-4 iz tʰ iə-4 uz t͡ɕ u-4 ŋmz t o-0 iz t͡ɕ ɔ-0 ŋmz m ə-4 iz tʰ aː-4 ŋz h ɛ-1,t͡ɕ u-4 ŋmz t o-0 iz h ɨə-4 v iə-4 tz tʰ ɨ-0 t͡ɕ ɔ-0 tʰ ə-1 iz ɗ e-3 tʰ ə-1 iz x o-0 ŋmz tʰ ə-4 iz tʰ iə-4 uz t͡ɕ u-4 ŋmz t o-0 iz t͡ɕ ɔ-0 ŋmz m ə-4 iz tʰ aː-4 ŋz h ɛ-1
NMA_7_NU_S0002_12,audio_data/train/NMA_7_NU_S0002_12.wav,t͡ɕ iə-1 uz k aː-0 uz k uə-3 h ɨə-0 uz k aː-0 uz k o-3 ɣ i-1 tʰ w ə-5 nz t iə-5 nz v aː-1 k ɔ-4 ɣ i-1 ɓ ə-4 tz t iə-5 nz,t͡ɕ iə-1 uz k aː-0 uz k uə-3 h ɨə-0 uz k aː-0 uz k o-3 ɣ i-1 tʰ w ə-5 nz t iə-5 nz v aː-1 k ɔ-4 ɣ i-1 ɓ ə-4 tz t iə-5 nz
CNBA_Nu_6_S0003_173,audio_data/train/CNBA_Nu_6_S0003_173.wav,ɓ aː-0 k aː-4 m ə-5 pz t͡ɕ a-3 ŋz t i-1 mz z aː-0 k aː-4 m a-0 ŋz,ɓ aː-0 k aː-4 m ə-5 pz t͡ɕ a-3 ŋz t i-1 mz z aː-0 k aː-4 m a-0 ŋz
NTM_Nam_6_S00010_21,audio_data/train/NTM_Nam_6_S00010_21.wav,t əː-4 ɓ iə-4 tz k ə-5 uz k u-2 ŋmz ɗ ɔ-5 kpz h a-0 iz l a-4 mz ɲ ɛ-4,t əː-4 ɓ iə-4 tz k ə-5 uz k u-2 ŋmz ɗ ɔ-5 kpz h a-0 iz l a-4 mz ɲ ɛ-4
PC_7_NAM_S0004_3,audio_data/train/PC_7_NAM_S0004_3.wav,m o-5 tz ɗ aː-1 nz k ɔ-1 ɓ eaː-5 k̟z,m o-5 tz ɗ aː-1 nz k ɔ-1 ɓ eaː-5 k̟z
GQM_Nam_6_S0006_60,audio_data/train/GQM_Nam_6_S0006_60.wav,t əː-4 t͡ɕ ɨə-0 k ə-5 uz aː-0,t əː-4 t͡ɕ ɨə-0 k ə-5 uz aː-0
PTL_7_NU_S0008_9,audio_data/train/PTL_7_NU_S0008_9.wav,ɣ ə-4 uz t w i-4 k ɔ-0 nz t͡ɕ e-0 nz s a-4 uz tʰ aː-4 ŋz t w o-3 iz f aː-3 iz t ɨ-5 ɓ aː-4 mz t͡ɕ a-4 kz v aː-1 uz l ɨ-0 ŋz m ɛ-5 x i-0 m ɛ-5 z i-0 t͡ɕ w iə-3 nz tʰ w a-0 nz tʰ w a-4 tz t͡ɕ e-0 nz k eaː-1 ŋ̟z k eaː-1 ŋ̟z k ə-0 iz,ɣ ə-4 uz t w i-4 k ɔ-0 nz t͡ɕ e-0 nz s a-4 uz tʰ aː-4 ŋz t w o-3 iz f aː-3 iz t ɨ-5 ɓ aː-4 mz t͡ɕ a-4 kz v aː-1 uz l ɨ-0 ŋz m ɛ-5 x i-0 m ɛ-5 z i-0 t͡ɕ w iə-3 nz tʰ w a-0 nz tʰ w a-4 tz t͡ɕ e-0 nz k eaː-1 ŋ̟z k eaː-1 ŋ̟z k ə-0 iz
PC_7_NAM_S0004_82,audio_data/train/PC_7_NAM_S0004_82.wav,v i-1 əː-0 ɗ ə-4 iz k ɔ-4 z ə-4 tz ɲ iə-1 uz k eaː-3 ŋ̟z ɗ ɛ-5 pz,v i-1 əː-0 ɗ ə-4 iz k ɔ-4 z ə-4 tz ɲ iə-1 uz k eaː-3 ŋ̟z ɗ ɛ-5 pz
THA_Nu_6_S00042_52,audio_data/train/THA_Nu_6_S00042_52.wav,h o-3 l aː-0 tʰ ɔ-3 f aː-4 ɲ aː-1 t aː-0 aː-0,h o-3 l aː-0 tʰ ɔ-3 f aː-4 ɲ aː-1 t aː-0 aː-0
NHM_7_NU_S0006_126,audio_data/train/NHM_7_NU_S0006_126.wav,k aː-3 ɗ e-0 mz ə-4 iz z aː-0 ɗ i-1 ŋ̟z l aː-0 ŋz l iə-0 uz k w ə-0 iz k w ə-1 nz s u-0 ŋmz k w eaː-0 ŋ̟z ɓ e-4 pz l ɨə-3 t͡ɕ ɔ-0 ɗ e-4 nz x i-0 ɓ eaː-4 ŋ̟z t͡ɕ i-4 nz,k aː-3 ɗ e-0 mz ə-4 iz z aː-0 ɗ i-1 ŋ̟z l aː-0 ŋz l iə-0 uz k w ə-0 iz k w ə-1 nz s u-0 ŋmz k w eaː-0 ŋ̟z ɓ e-4 pz l ɨə-3 t͡ɕ ɔ-0 ɗ e-4 nz x i-0 ɓ eaː-4 ŋ̟z t͡ɕ i-4 nz
DNK_7_NU_S0048_81,audio_data/train/DNK_7_NU_S0048_81.wav,k o-4 z ɨə-4 nz k a-5 pz m ɔ-3 tʰ eaː-0 ŋ̟z m eaː-3 ŋ̟z,k o-4 z ɨə-4 nz k a-5 pz m ɔ-3 tʰ eaː-0 ŋ̟z tʰ aː-3 mz
PTL_7_NU_S0008_85,audio_data/train/PTL_7_NU_S0008_85.wav,h a-0 iz v ə-2 iz v ɛ-0 v ə-3 iz n ɔ-4 ɓ əː-0 iz z ə-4 tz t aː-1 iz,h a-0 iz v ə-2 iz v ɛ-0 v ə-3 iz n ɔ-4 ɓ əː-0 iz z ə-4 tz t aː-1 iz
THA_Nu_6_S00042_9,audio_data/train/THA_Nu_6_S00042_9.wav,h a-0 iz t əː-4 ɗ o-4 k ə-5 uz,h a-0 iz t əː-4 ɗ o-4 k ə-5 uz
NHM_7_NU_S0006_66,audio_data/train/NHM_7_NU_S0006_66.wav,ŋ o-1 iz t͡ɕ ɔ-0 ŋmz ɲ aː-1 t aː-0 tʰ ə-4 iz k aː-3 ɲ ɨ-2 ŋz ɗ aː-1 nz k aː-4 z ɔ-1 ŋmz z ɔ-1 ŋmz t ɨ-1 ŋz ɗ aː-1 nz t ɨ-1 ŋz ɗ aː-1 nz s w o-0 iz tʰ ɛ-0 uz n ɨə-4 kz v aː-1 uz t ə-5 nz ɗ o-1 ŋmz s ə-0 uz,ŋ o-1 iz t͡ɕ ɔ-0 ŋmz ɲ aː-1 t aː-0 tʰ ə-4 iz k aː-3 ɲ ɨ-2 ŋz ɗ aː-1 nz k aː-4 z ɔ-1 ŋmz z ɔ-1 ŋmz t ɨ-1 ŋz ɗ aː-1 nz t ɨ-1 ŋz ɗ aː-1 nz s w o-0 iz tʰ ɛ-0 uz n ɨə-4 kz v aː-1 uz t ə-5 nz ɗ o-1 ŋmz s ə-0 uz
NTN_7_NU_S0042_8,audio_data/train/NTN_7_NU_S0042_8.wav,k w o-4 iz h eaː-1 ŋ̟z l aː-0 ŋz m o-2 iz t ə-1 ŋz ɗ e-1 uz k ɔ-4 x u-0 v e-5 s i-0 ŋ̟z z o-5 ŋmz z aː-2 iz v aː-1 s eaː-5 k̟z s ɛ-2,k w o-4 iz h eaː-1 ŋ̟z l aː-0 ŋz m o-2 iz t ə-1 ŋz ɗ e-1 uz k ɔ-4 x u-0 v e-5 s i-0 ŋ̟z z o-5 ŋmz z aː-2 iz v aː-1 s eaː-5 k̟z s ɛ-2
NHM_7_NU_S0006_78,audio_data/train/NHM_7_NU_S0006_78.wav,əː-0 m o-5 tz t i-3 ŋ̟z əː-0 m iə-1 nz n aː-0 mz,əː-0 m o-5 tz t i-3 ŋ̟z əː-0 m iə-1 nz n aː-0 mz
HYT_Nu_6_S0005_1,audio_data/train/HYT_Nu_6_S0005_1.wav,s a-0 uz ɗ ə-0 iz t əː-4 s ɛ-2 ɗ ɔ-5 kpz ɓ aː-1 iz t͡ɕ w o-5 tz u-4 tz,s a-0 uz ɗ ə-0 iz t əː-4 s ɛ-2 ɗ ɔ-5 kpz ɓ aː-1 iz t͡ɕ w o-5 tz u-4 tz
PTT_7_NU_S0041_85,audio_data/train/PTT_7_NU_S0041_85.wav,ɲ aː-0 iz m aː-2 iz ɲ aː-0 iz h w aː-1 iz,ɲ aː-0 iz m aː-2 iz ɲ aː-0 iz h w aː-1 iz
LDMT_Nam_6_S00047_34,audio_data/train/LDMT_Nam_6_S00047_34.wav,s ɛ-3 k e-3 t o-3 k uə-3 n ɔ-4 ɲ ɔ-3 ɲ ɨ-0 h o-5 pz z iə-0 mz m aː-1 ɗ ɛ-5 pz,s ɛ-3 k e-3 t o-3 k uə-3 n ɔ-4 ɲ ɔ-3 ɲ ɨ-0 h o-5 pz z iə-0 mz m aː-1 ɗ ɛ-5 pz
PTT_7_NU_S0041_68,audio_data/train/PTT_7_NU_S0041_68.wav,s e-0 v i-1 s aː-0 uz m uə-1 tʰ u-0 ɗ aː-4 ŋz iə-0 uz,s e-0 v i-1 s aː-0 uz m uə-1 tʰ u-0 ɗ aː-4 ŋz iə-0 uz
CNBA_Nu_6_S0003_144,audio_data/train/CNBA_Nu_6_S0003_144.wav,t ɨ-5 ɲ iə-0 nz m ə-4 tz h u-4 tz k aː-4 m a-0 ŋz k aː-4 m ə-5 pz ŋ əː-4 z aː-0,t ɨ-5 ɲ iə-0 nz m ə-4 tz h u-4 tz k aː-4 m a-0 ŋz k aː-4 m ə-5 pz ŋ əː-4 z aː-0
DNK_7_NU_S0048_31,audio_data/train/DNK_7_NU_S0048_31.wav,h o-0 mz n a-0 iz v e-1 m əː-3 h o-5 iz,h o-0 mz n a-0 iz v e-1 m əː-3 h o-5 iz
DNK_7_NU_S0048_36,audio_data/train/DNK_7_NU_S0048_36.wav,k ə-0 iz k aː-0 mz v aː-1 ŋz tʰ e-0 mz t͡ɕ aː-4 iz,k ə-0 iz k aː-0 mz v aː-1 ŋz tʰ e-0 mz t͡ɕ aː-4 iz
NNM_Nu_6_S00045_74,audio_data/train/NNM_Nu_6_S00045_74.wav,ɓ əː-3 iz v i-1 ɓ aː-0 t͡ɕ u-4 l əː-5 nz h a-0 iz ɓ i-5 s ɔ-4 iz z ə-5 pz z i-1 ŋ̟z,ɓ əː-3 iz v i-1 ɓ aː-0 t͡ɕ u-4 l əː-5 nz h a-0 iz ɓ i-5 s ɔ-4 iz z ə-5 pz z i-1 ŋ̟z
NNM_Nu_6_S00045_109,audio_data/train/NNM_Nu_6_S00045_109.wav,k aː-4 s ə-4 uz ŋ u-0 ŋ o-4 kpz l ə-5 pz t ɨ-4 kz h aː-4 m iə-5 ŋz t ɔ-0,k aː-4 s ə-4 uz ŋ u-0 ŋ o-4 kpz l ə-5 pz t ɨ-4 kz h aː-4 m iə-5 ŋz t ɔ-0
TTD_7_NAM_S0001_84,audio_data/train/TTD_7_NAM_S0001_84.wav,z o-1 iz ɓ ə-0 iz z əː-1 ɓ aː-4 kz h aː-1 ŋz s ɔ-4 mz x ɛ-0 nz ɛ-0 mz x ɛ-4 uz t͡ɕ a-0 mz ɗ aː-1 nz ɣ aː-1 m əː-4 iz n əː-3 tʰ i-1 k ə-5 uz s ɛ-2 n ɔ-4 iz ɲ ɨ-0 n aː-1 uz v aː-1 k aː-3 mz əː-0 nz ɲ ɨ-0 n aː-1 uz,z o-1 iz ɓ ə-0 iz z əː-1 ɓ aː-4 kz h aː-1 ŋz s ɔ-4 mz x ɛ-0 nz ɛ-0 mz x ɛ-4 uz t͡ɕ a-0 mz ɗ aː-1 nz ɣ aː-1 m əː-4 iz n əː-3 tʰ i-1 k ə-5 uz s ɛ-2 n ɔ-4 iz ɲ ɨ-0 n aː-1 uz v aː-1 k aː-3 mz əː-0 nz ɲ ɨ-0 n aː-1 uz
GQM_Nam_6_S0006_22,audio_data/train/GQM_Nam_6_S0006_22.wav,v i-1 t͡ɕ w o-5 tz u-4 tz tʰ ə-4 iz m o-5 tz k ɔ-0 nz k w aː-4 iz v ə-5 tz,v i-1 t͡ɕ w o-5 tz u-4 tz tʰ ə-4 iz m o-5 tz k ɔ-0 nz k w aː-4 iz v ə-5 tz
NTM_Nam_6_S00010_43,audio_data/train/NTM_Nam_6_S00010_43.wav,n o-1 iz h u-2 t͡ɕ aː-1 iz z ɔ-3 z aː-4 ɣ aː-4 uz l ɨə-5 kz l iə-1 mz,n o-1 iz h u-2 t͡ɕ aː-1 iz z ɔ-3 z aː-4 ɣ aː-4 uz l ɨə-5 kz l iə-1 mz
VTA_Nam_6_S0002_1,audio_data/train/VTA_Nam_6_S0002_1.wav,x aː-0 ŋz əː-0 iz ɓ ə-0 iz z əː-1 t əː-4 ɓ aː-3 uz ɗ ɔ-5 kpz ɓ aː-1 iz tʰ ɔ-3 t͡ɕ a-4 ŋz v aː-1 k w aː-5 x w aː-0 ŋz t͡ɕ ɔ-0 k ə-5 uz ŋ ɛ-0 ɲ ɛ-4,x aː-0 ŋz əː-0 iz ɓ ə-0 iz z əː-1 t əː-4 ɓ aː-3 uz ɗ ɔ-5 kpz ɓ aː-1 iz tʰ ɔ-3 t͡ɕ a-4 ŋz v aː-1 k w aː-5 x w aː-0 ŋz t͡ɕ ɔ-0 k ə-5 uz ŋ ɛ-0 ɲ ɛ-4
NHM_7_NU_S0006_85,audio_data/train/NHM_7_NU_S0006_85.wav,ɓ ə-0 iz z əː-1 ɓ aː-5 nz h ɔ-3 iz l aː-5 iz m i-1 ŋ̟z ɗ i-0,ɓ ə-0 iz z əː-1 ɓ aː-5 nz h ɔ-3 iz l aː-5 iz m i-1 ŋ̟z ɗ i-0
PTL_7_NU_S0008_55,audio_data/train/PTL_7_NU_S0008_55.wav,t i-1 ŋ̟z k aː-3 mz k uə-3 ɛ-0 mz v əː-4 iz k ɔ-0 nz v ə-5 tz,t i-1 ŋ̟z k aː-3 mz k uə-3 ɛ-0 mz v əː-4 iz k ɔ-0 nz v ə-5 tz
HYT_Nu_6_S0005_65,audio_data/train/HYT_Nu_6_S0005_65.wav,t əː-4 ɗ aː-2 ɲ i-1 nz tʰ ə-4 iz k ɔ-0 nz k aː-4 k aː-4 h ɛ-0 uz v aː-1 k aː-4 v aː-1 k uə-0,t əː-4 ɗ aː-2 ɲ i-1 nz tʰ ə-4 iz k ɔ-0 nz k aː-4 k aː-4 h ɛ-0 uz v aː-1 k aː-4 v aː-1 k uə-0
NMA_7_NU_S0002_40,audio_data/train/NMA_7_NU_S0002_40.wav,l ɔ-1 ŋmz s w o-4 iz ɲ iə-1 uz ɗ aː-4 s a-4 kz,l ɔ-1 ŋmz s w o-4 iz ɲ iə-1 uz ɗ aː-4 s a-4 tz
NNM_Nu_6_S00045_40,audio_data/train/NNM_Nu_6_S00045_40.wav,s o-4 ŋmz t͡ɕ e-0 nz m o-5 tz ɓ aː-2 iz ɗ ə-4 tz t͡ɕ o-4 ŋmz,s o-4 ŋmz t͡ɕ e-0 nz m o-5 tz ɓ aː-2 iz ɗ ə-4 tz t͡ɕ o-4 ŋmz
PC_7_NAM_S0004_49,audio_data/train/PC_7_NAM_S0004_49.wav,v i-1 s aː-0 uz ɓ aː-5 nz l aː-5 iz tʰ i-4 k̟z k ɔ-0 nz t͡ɕ ɔ-4,v i-1 s aː-0 uz ɓ aː-5 nz l aː-5 iz tʰ i-4 k̟z k ɔ-0 nz t͡ɕ ɔ-4
NT_7_NAM_S0009_39,audio_data/train/NT_7_NAM_S0009_39.wav,v i-1 v i-1 tʰ ə-1 nz z ɔ-4 x o-0 ŋmz tʰ e-3 v i-1 o-0 ŋmz m eaː-5 ŋ̟z ɗ aː-2 l aː-1 mz m o-5 tz ŋ o-0 iz ɲ aː-1 z ə-4 tz v ɨ-2 ŋz t͡ɕ aː-2 iz,v i-1 v i-1 tʰ ə-1 nz z ɔ-4 x o-0 ŋmz tʰ e-3 v i-1 o-0 ŋmz m eaː-5 ŋ̟z ɗ aː-2 l aː-1 mz m o-5 tz ŋ o-0 iz ɲ aː-1 z ə-4 tz v ɨ-2 ŋz t͡ɕ aː-2 iz
PTL_7_NU_S0008_149,audio_data/train/PTL_7_NU_S0008_149.wav,h aː-0 iz v ə-0 iz v ɛ-0 v ə-3 iz n ɔ-4 ɓ əː-0 iz z ə-4 tz t aː-1 iz,h aː-0 iz v ə-0 iz v ɛ-0 v ə-3 iz l ɔ-4 ɓ əː-0 iz z ə-4 tz t aː-1 iz
CNBA_Nu_6_S0003_158,audio_data/train/CNBA_Nu_6_S0003_158.wav,t əː-4 ɗ o-4 k ə-5 uz k aː-4 m a-0 ŋz ɓ ɔ-3 t͡ɕ a-5 iz k aː-4 m ə-5 pz ɓ a-1 ŋz k eaː-4 k̟z n aː-1 uz,t əː-4 ɗ o-4 k ə-5 uz k aː-4 m a-0 ŋz ɓ ɔ-3 t͡ɕ a-5 iz k aː-4 m ə-5 pz ɓ a-1 ŋz k eaː-4 k̟z n aː-1 uz
NDBA_7_NAM_S0010_19,audio_data/train/NDBA_7_NAM_S0010_19.wav,ɗ iə-1 uz ɣ i-1 z u-4 pz v ɔ-0 iz f aː-4 tz h iə-5 nz z aː-0 i-4 k̟z l əː-5 iz k uə-3 t͡ɕ iə-4 kz m w i-2 z aː-1 iz,ɗ iə-1 uz ɣ i-1 z u-4 pz v ɔ-0 iz f aː-4 tz h iə-5 nz z aː-0 i-4 k̟z l əː-5 iz k uə-3 t͡ɕ iə-4 kz m w i-2 z aː-1 iz
GQM_Nam_6_S0006_6,audio_data/train/GQM_Nam_6_S0006_6.wav,m u-2 n ɔ-4 ɗ ɔ-3 m ɔ-3 ɲ ɔ-5 nz m a-4 tz tʰ o-0 l o-4,m u-2 n ɔ-4 ɗ ɔ-3 m ɔ-3 ɲ ɔ-5 nz m a-4 tz tʰ o-0 l o-4
NDBA_7_NAM_S0010_154,audio_data/train/NDBA_7_NAM_S0010_154.wav,n a-0 mz m ə-4 iz l uə-4 t o-4 tz k w aː-4,n a-0 mz m ə-4 iz l uə-4 t o-4 tz k w aː-4
PTL_7_NU_S0008_52,audio_data/train/PTL_7_NU_S0008_52.wav,ɗ ɔ-4 l aː-1 k ɔ-0 nz x i-3,ɗ ɔ-4 l aː-1 k ɔ-0 nz x i-3
NTN_7_NU_S0042_87,audio_data/train/NTN_7_NU_S0042_87.wav,k o-0 z a-5 iz ɛ-0 mz t ə-5 pz v iə-4 tz,k o-0 z a-5 iz ɛ-0 mz t ə-5 pz v iə-4 tz
